"id","brand","model","year","category","engine_capacity"
"04d31023cc56a4ed6e8d66139011e2c9","Benelli","Leoncino Trail 500",2017,"Enduro / offroad",500
"04d9536e0e802aeaaceed0bcfb5154f9","Triumph","Trophy 900",2002,"Touring",890
"04dc9078423af1efb24855fec6420f04","Honda","SilverWing 400",2008,"Scooter",400
"04e1ff99fa599dd282f8853b0d258fbf","Ducati","ST 4",2002,"Sport touring",920
"04ea0cf71e68e4dccb046fa82c122847","GAS GAS","GAS EC Racing 450F",2014,"Enduro / offroad",450
"04eb48a0614dc7c24349029539af5f0c","MV Agusta","Agusta Brutale 675",2014,"Naked bike",680
"04eeb95f497d168ba19f9885b0f3fd89","Suzuki","GSX-R1000",2010,"Sport",1000
"04f06c5a36051ef546ca68a8697a34d4","Kawasaki","Z 400 J",1981,"Naked bike",400
"04f709c89eda90c90ba46c516ca82914","Nipponia","KPS 200",2018,"Allround",200
"04f838de3a13e07e6cbaa2af4fa3ac8e","Suzuki","Sky Wave 650 LX",2016,"Scooter",640
"04fa8aef2f772e78354679c835aefd85","Jawa","350 TS",1992,"Custom / cruiser",340
"04fbbaaaa3616281bbe1be2ee25c5f87","Yamaha","XT 250",1987,"Enduro / offroad",250
"04ff16001948437e77cea4e8e81f61f2","Harley-Davidson","FXDWGI Dyna Wide Glide",2006,"Custom / cruiser",1440
"05030c4eb7e5f9f7895321f2d2223548","Yamaha","XV 1100 Virago",1997,"Custom / cruiser",1060
"0505c3a96517fbac77eebe224ef4a6c9","Enfield","500 Bullet Army",2003,"Classic",500
"050a73db5f085354f6bacc6a3e23eefc","Shineray","XY250-5",2008,"Allround",230
"050a7be05570ac343b5ed080d729ac89","Harley-Davidson","FLTC 1340 Tour Glide Classic",1991,"Touring",1340
"050d3131c94a6d5e7ec13e285c62cb8c","Honda","VT 1100 ACE Shadow",1995,"Custom / cruiser",1100
"050da78614f4b207d170b01c6bb7d8f6","Harley-Davidson","XL 883 R Sportster",2002,"Custom / cruiser",880
"0511eda773e519384622af4619d39b0c","Vespa","GTS SuperTech",2019,"Scooter",280
"051905ad17d2b55a005f7897e3bff1dd","KTM","Adventure R 640",1999,"Enduro / offroad",630
"051a137eeaee5ee9286156be943baa0c","Suzuki","RG 500 Gamma",1987,"Sport",500
"051b8f74314162fe8ba72775f8ecc110","Yamaha","FJR 1300",2001,"Sport touring",1300
"051c1aee464312e45f790964ec28667c","Suzuki","VS 800 GL Intruder",2002,"Custom / cruiser",810
"051cde39e62ef1ac2c834fe40f15db85","Enfield","350 Bullet",1982,"Classic",350
"0536556fff5a876f5ba38589c21c097c","Yamaha","XV 1000 Virago",1986,"Allround",980
"05393bb5f84f5cca401ac550a3825a95","Honda","CB 1300 Super Four",2003,"Naked bike",1280
"053f9a0b21c0fe2ed0a3f480c08e8eeb","Honda","CB250 Nighthawk",2008,"Custom / cruiser",230
"054092385847690910ea755af2fff041","KTM","250 EXC Racing",2004,"Enduro / offroad",250
"05456cdb0e8c22417bd5fd742fa25f65","Adiva","AD3 400",2018,"Scooter",400
"0545d035573566d2c56f3e0ba528181b","Honda","VT 600 C (reduced effect)",1992,"Classic",580
"05497f8d6920e1f320d16edf55a58732","Suzuki","Impulse 400",2011,"Allround",400
"054cf84d6f8e019d0c0f95833d6e430a","Kawasaki","VN 750 Twin",1988,"Custom / cruiser",750
"054dd68a58dfaf0f71b65883b7b6de1d","KTM","450 EXC-F Six Days",2019,"Enduro / offroad",450
"0552f2143885d82c6bd9093b33ef4e45","Kawasaki","Ninja ZX-14",2010,"Sport",1350
"05562b1bd77df44056a420d0866e8ccd","Kawasaki","GPZ 550",1986,"Sport touring",550
"0558a0e8b5356d1182331696811b052b","Harley-Davidson","Softail Deluxe",2016,"Custom / cruiser",1690
"055bdb74a37dc03456bdc5d3b9918fd6","Honda","CBR 900 RR (reduced effect #2)",1992,"Sport",890
"05602db48a6a8f57f9e943e35e78199e","MV Agusta","Agusta Brutale 800 RC",2018,"Naked bike",800
"0568dab1c7a245d327da460a0c262941","Aprilia","Tuareg 600 Wind",1989,"Enduro / offroad",560
"056b7985a4c9daee86a979fbba935a86","BMW","R nineT Urban GS X",2018,"Naked bike",1170
"056bfcea3e913ec05e8d373fb4b96ee2","Yamaha","FZ6",2008,"Naked bike",600
"05711b12a74ace0cff926fba7e8fc26c","KTM","Freeride 350",2015,"Enduro / offroad",350
"05737f89662cae4b3262058d1723163c","Laverda","1000 SFC",1985,"Classic",1000
"057db1383537cab90e40ab59ad210a0a","Scorpa","SY-250FR",2008,"Trial",250
"057f65b70c8c206304df35b7e6870225","Harley-Davidson","Street Glide",2020,"Touring",1750
"057f7443a7d05b8015a90517395f2540","BMW","R 80 GS Paris-Dakar",1984,"Allround",800
"05870b7330cf238d83aca3cf78fb3a78","Aprilia","RXV 4.5",2007,"Enduro / offroad",450
"05882e0372a7428f906c2796e303894e","Harley-Davidson","XLX 1000-61",1985,"Classic",1000
"058921e1321f3006a7656076c58cd7e7","Harley-Davidson","Fat Bob 114",2022,"Custom / cruiser",1870
"058ca9cab59217c5fc0cc65cc20d42fe","Yamaha","XJ 900 S Diversion",1997,"Sport touring",890
"059be39c12dd3d48bc27a98a63befb62","Suzuki","GZ250",2008,"Allround",250
"05a49fb411db791f9327577071e81b4a","Yamaha","XVS 250 Drag Star",2002,"Custom / cruiser",250
"05a785c4d5ffdd4bb0020f265016204b","Kawasaki","KLX 300 R",2002,"Enduro / offroad",290
"05abf7e5d98745caf19b5895be7de73c","UM","V2C-250T",2008,"Custom / cruiser",250
"05ad2c77d6cc8a0829288d650801ee03","Ducati","MH900e",2001,"Sport",900
"05b2c4c5559accdc8136c4a88891694c","Kawasaki","Vulcan  900 Classic LT",2014,"Touring",900
"05c019d5570a19db46fa417e677a8047","Jawa-CZ",660,2013,"Super motard",650
"05cc762d5eeba1bc0f03f0be00c52aeb","Honda","CBR 1000 RR Fireblade",2007,"Sport",1000
"05cdabebc0a9dc620e22b7c06875afce","Suzuki","Hayabusa 1300",2007,"Sport",1300
"05d4049ebf6b0814bb132d8895176fb2","Piaggio","MP3 400 LT",2010,"Scooter",390
"05e2a5ea8374ac5fdbbf0bcdeb8a83ee","Honda","CRF450R",2020,"Cross / motocross",450
"05e3c649668f4f086b74939182d42960","Cagiva","Navigator 1000",2006,"Sport",1000
"05f055e768210854903c4b9f596c9928","Honda","NC750X",2022,"Super motard",750
"05fd2ec7df88e85100bb7fcacd6d0695","Mikilon","CY250A",2008,"Cross / motocross",250
"05ffea437540db0b1cc998e0c975ef5e","Yamaha","YZF-R6",2009,"Naked bike",600
"060029d25f4b9db770f4d126830d853c","Suzuki","VL 800 Intruder Volusia",2001,"Custom / cruiser",810
"060436711d0d29ca3d9e414bb83d36f1","Kawasaki","ZX-7R",2003,"Sport",750
"06046c37f585c52d298fe54dc2ea9702","BMW","R 1150 RS",2002,"Sport touring",1130
"060dbabb4546cec9040d2ec6ab838f25","Honda","NM4",2019,"Touring",670
"06142170de5fe370494a093dd63f6825","Suzuki","Intruder 400",2011,"Custom / cruiser",400
"0618a268347945c0777c68b24466de15","Ducati","Streetfighter S",2009,"Naked bike",1100
"061bb8c921464dfc03fac516bc8ef29b","Suzuki","GW250F",2015,"Sport",250
"061dd7e1bb59a729c7fffb0c926d1e54","Harley-Davidson","XL 1200 C Sportster Custom",2004,"Custom / cruiser",1200
"062bdc26046fd4b9f2ea135e3ec3626c","Yamaha","XJR1300 Racer",2015,"Classic",1250
"0630b94da13bae56f80c19def0ac5a66","Ducati","749 Dark",2006,"Sport",750
"06348a6e56c86710b71eb12543a866ec","Triumph","Speed Triple",2013,"Naked bike",1050
"063f3e08238245cd872b4a045fa00766","Husqvarna","TC250",2014,"Cross / motocross",250
"06518df3773d219db1b836e11560b5a4","Aprilia","RSV4 RF",2017,"Sport",1000
"065b76768cfa665eddc6594be3245881","Benelli","TRK 251",2018,"Allround",250
"065de7d3f4443e4514996c9c386f6b2e","Kawasaki","GPX 600 R",1993,"Sport touring",580
"065f3f9d27d1fa40ef867ad85b70f821","MV Agusta","Agusta Brutale 800 Dragster",2014,"Naked bike",800
"06691514857ec99993b2f72d2e5f9d93","Ural","Solo 750",2008,"Classic",750
"06741abfb56eedb8109439c78b59e47e","Honda","Silver Wing",2010,"Scooter",580
"067517cf070a8b61bb257867e846805b","KTM","990 Super Duke R",2012,"Naked bike",1000
"0675e86af0e5bded0e340bd954c2f6e0","Honda","VT 750 DC Shadow Spirit",2002,"Custom / cruiser",750
"0675f72231c437c3edc972f356f7ec91","Sherco","SE 450i Racing",2012,"Enduro / offroad",450
"0676421498758659eb03a521a7da992c","KTM","990 Superduke Black",2006,"Naked bike",1000
"067779095bcc061f71b2ac785a521f0b","Honda","CBR1000RR ABS",2010,"Sport",1000
"067a1bcdee57d6eb1ea3efd36ff572e9","Yamaha","WR250R",2017,"Enduro / offroad",250
"067a60dc09d331752ce644846cc57876","Suzuki","GS 450 L",1985,"Touring",450
"067d9b42753b8b2190fc98178865f2b9","Honda","VF 750 C",1986,"Allround",750
"067e133921bc6552ba8369940efe9392","Triumph","TR 6 Thunderbird",1982,"Classic",650
"067fd6bf482f7cbff3ede79c0fad5d7e","BMW","R nineT Racer",2017,"Naked bike",1170
"068b37c5f01fa6e2695850e943316537","Jawa","330 Style",1996,"Naked bike",330
"0693c05f44f95fbedf8b5105b504ae8d","Husqvarna","240 WR",1986,"Enduro / offroad",240
"069cf4256b270d39460316924da335dd","Hyosung","GV 250 Aquila",2000,"Custom / cruiser",250
"069d344e4a31f5cabb98c66d70d262bc","Malaguti","Madison 250",2001,"Scooter",250
"06a50bea5257e8169a765715853c0f9c","Triumph","Tiger 800 XCA",2020,"Super motard",800
"06acbb3d5962aceb5debd3d8af39c4fc","Yamaha","V Star Silverado",2008,"Touring",660
"06b93abb43a1d87b3ef01b2af161b914","Triumph","T 140 E Bonneville",1981,"Classic",740
"06c90a934ae49f2d01c8a3a4d20f4553","Harley-Davidson","Dyna Wide Glide",2014,"Custom / cruiser",1690
"06cbfbbcaf65f689263e40458160859a","Harley-Davidson","FXDC Dyna Super Glide Custom",2011,"Custom / cruiser",1580
"06ce0f4d9a7ddbcdc9879260b9d470cf","Yamaha","Road Star",2009,"Custom / cruiser",1670
"06ce4979212c574eb407c854a90c9f10","Ducati","Panigale R",2017,"Sport",1200
"06cf11a673b38cec4646579a045c50f4","Triumph","Tiger 900 Bond Edition",2022,"Enduro / offroad",890
"06d1bfa2fd10a00e2432495d98e1ac6f","Jawa","350 Tramp",1998,"Enduro / offroad",350
"06d758a6ddea6b1cfc75d79e5f33a3b1","Suzuki","GSX 1300 R Hayabusa",2005,"Sport",1300
"06ea05e9da5e01b77b3b82d732315c2f","MV Agusta","Agusta Brutale 910R",2007,"Naked bike",910
"06ea4a098cdea20d10ede8b17dc6a8d4","Aprilia","NA 850 Mana",2007,"Naked bike",840
"06f1e04f10d68b88487bb1b8d5ba627b","Harley-Davidson","FLHRC Road King Classic",2011,"Touring",1690
"06f7b9ca64a9beb833857f30e7ee7d14","Yamaha","Warrior",2008,"Custom / cruiser",1670
"06fe143cce1a070e5c2673d81a912358","Honda","ST 1100 Pan European",1994,"Sport touring",1080
"070464e21855204188291a08f519efb6","Yamaha","Road Star Midnight",2007,"Custom / cruiser",1670
"0706e03a90389574605991b35f679fcc","Norton","C 652 SM International",1999,"Classic",650
"07108dc86ec75c32a9d286b79c159ccd","Honda","CR 250 R",2005,"Cross / motocross",250
"07130da82b302844792d1d6a8b79b7e8","Yamaha","XVZ 1300 A Royal Star",1997,"Custom / cruiser",1290
"07155e4a9e60490d0a8ab7c2305f82bc","Husaberg","FE 350 Elduro",1995,"Enduro / offroad",350
"071ecbee9db62cc23192baf36d8bf81f","Gilera","GP 800",2012,"Scooter",840
"0728a010daad02eab05c2b79190e6469","Harley-Davidson","XLH Sportster 883 De Luxe",1989,"Naked bike",880
"073381efd426554073d3611367ef9abc","KTM","350 SX-F",2018,"Cross / motocross",350
"0734189f9d946767ffab72510c883416","Suzuki","GSX 550 ES",1985,"Sport",570
"0738f4218d53584a2756fbc5ae0e9785","Honda","XL 350 R",1985,"Enduro / offroad",340
"0738f4a1034998d9757fc406799bf173","Sherco",2.5,2002,"Trial",250
"074201bd06e127fc495e8e0ffa0cd3f5","Harley-Davidson","FLHTCU Ultra Classic Electra Glide",2011,"Touring",1580
"0745e144ff16d1646fa6bdafd3a84e9a","Kawasaki","1400 GTR",2017,"Sport touring",1350
"07469569f0ed0e55d2e3ab077cd2c8f5","Harley-Davidson","Road King",2022,"Touring",1750
"074c2eba1d2923826359b3b8c4802e50","Honda","Forza EX",2009,"Scooter",250
"074cb921bf3c7d387ac719d39a6b8fc9","KTM","525 SMR",2005,"Super motard",510
"074d44676febdcbe845fc126b3e49269","MZ","Baghira Black Panther",2001,"Enduro / offroad",660
"075187bb33586c7e47e32e0b9ca97b50","Indian","Chieftain Dark Horse",2017,"Custom / cruiser",1810
"07519430852a28d44a7aacf051cfeabd","Suzuki","Boulevard C90T",2013,"Touring",1460
"075cdba9398c6cd25d3411b4d37864b7","Boss Hoss","Hoss Big Block STUD Hoss",2003,"Custom / cruiser",8230
"07632d83e7cc346c2679146d7f69d7ab","Suzuki","SV650",2022,"Naked bike",650
"0764e3bd73de571ee136cdd7f2b6aa4e","Yamaha","MT-03",2021,"Sport",320
"07660a3db1d0d12c8f94aa2418bfdb48","Aprilia","SL 1000 Falco",2005,"Sport",1000
"0767bb201bb90bfcaf29e2fea9a0cd85","Harley-Davidson","Tour Glide Ultra Classic",1991,"Touring",1340
"0768edf7d7ee78413fd7652130f2f335","Kawasaki","GTR 1000",1997,"Touring",1000
"076e54713ab2bbac68c940828a3f0555","Ducati","851 Strada",1990,"Sport",850
"076e67f87f26e07857687df7e3ca549b","Honda","CBR500R ABS",2017,"Sport",470
"0772c72aa1685669b3168f0bf97b99f7","Suzuki","GZ 250 Marauder",2002,"Custom / cruiser",250
"07735dd21d31665359a90a024af90dff","Laverda","Formula 650",1996,"Sport",670
"0774bff82b42789a547b779fdcd5c817","Husqvarna","FC 250",2016,"Cross / motocross",250
"077aff98c709e2868acca0a4299a8288","Kawasaki","Versys 1000 SE",2020,"Allround",1040
"0780050c44249321b8a024f55b9790da","Honda","ST 1100 Pan-European STD",1998,"Touring",1080
"0781d336b223f962d33eb8afa54de1d8","Honda","CB750 Hornet",2023,"Naked bike",760
"078438f509d30cb11a1f18be39abb7cf","BMW","R 1100 RS",2001,"Sport touring",1090
"0789079df26aaaf4d89d699883a307ba","Husqvarna","SMR511",2011,"Super motard",480
"078eda4997c476dee77fb97ce04d2095","Harley-Davidson","Dyna Super Glide",1996,"Custom / cruiser",1340
"07910a0499d8458bc3cbf59d470bb06a","Daelim","S3 Advance 250",2013,"Scooter",250
"0793c61945c7457dce193521019527ab","Harley-Davidson","Tri Glide Ultra",2015,"Touring",1690
"079c2e587109e2ce8a87d4d8c1bada23","Honda","CB 250 N",1982,"Custom / cruiser",250
"07a307ace70b90d077ab3194d6701c4c","Yamaha","XV950R",2018,"Custom / cruiser",940
"07a4d48b76cd0323357d47415d52f127","Kawasaki","ZZ-R 1100 (reduced effect)",1992,"Sport touring",1050
"07ada6b0b752b88460116165405b50db","Kawasaki","W800",2012,"Classic",770
"07b6b8ced60aa44b71d34d07c827f668","Yamaha","Tricker",2006,"Super motard",250
"07bbd47f3062921a1c4fa00879c31421","AJS","Stellar 350",2012,"Custom / cruiser",320
"07be5fed95ff8153bcbddb19f1efcb7a","KTM","660 SMC",2003,"Super motard",650
"07c3b181329c3b80a73d3aa170acf1f0","Kawasaki","ZZ-R 250",2002,"Sport touring",250
"07c53aac22eabd9818ae0b291c39e009","Aeon","Quadro 350D",2012,"Scooter",310
"07c62dcde04bc8a270a6187533e6fba9","Harley-Davidson","Sport Glide",2018,"Custom / cruiser",1750
"07c86c1fb20bbec55c1f443fa5da7895","BSA","SR 500 Gold",2003,"Classic",500
"07cd58b78f48910f09ae41cc647d10b0","Suzuki","SB 200",1981,"Touring",200
"07ce4a99294adefb2f87ace7b8f31550","Kawasaki","Z 1100 GP",1982,"Naked bike",1190
"07d08d31a5c602155b35afb0f1cedd6e","Yamaha","VMAX",2009,"Sport",1680
"07d1be4c14cda1ab4d39c09dee3ecfcf","Honda","CBR500R",2019,"Sport",470
"07d1c07b4495dfb401d42955ba20863e","Vertemati","E 450 E Enduro",2004,"Enduro / offroad",450
"07d812e012c49734ced6a8fd0b7bed39","Honda","NX 250",1990,"Enduro / offroad",250
"07db284c8fb6c34ff8d60a1cd1c0a46c","Kawasaki","Z 1000",2005,"Naked bike",950
"07dd15be30074d54c5c4f7b9f01c4594","Yamaha","MT-03",2006,"Naked bike",660
"07e029f68eaaa2c011597157dea6ffb3","KTM","620 LSE",1998,"Enduro / offroad",610
"07e5bcf0157464fd5ff7aa8a9c0e7d4b","Gilera","350 Dakota",1987,"Enduro / offroad",350
"07e92c7380a5a67362f1622536886e10","Honda","VFR",2006,"Sport touring",780
"07ec217d0cc2a6ee662a7d04281b5ac4","Victory","Kingpin Tour",2008,"Touring",1640
"07ee2fb6f84685a8340a8d46a4a392fc","Yamaha","FJR1300A",2014,"Sport touring",1300
"07f552ad812e046e7926fb5cbf2be88b","Moto Morini","Morini 3 1-2 V",1980,"Classic",340
"07fa3d8f0e4813bd6eb23d543534fca9","Yamaha","TT-R230",2019,"Enduro / offroad",220
"07fbd1308237ba7b9394aedc7eb1feb8","Victory","Vision",2018,"Touring",1730
"07fc8415883046005e4b9110bb4b580d","BMW","F 800 S",2010,"Allround",800
"08015a96f8b24c80f4e5e418e86c1efe","Yamaha","Star Stryker",2012,"Custom / cruiser",1310
"08036a6b673adc3b6f339c54e00c0617","Voge","300R",2020,"Naked bike",290
"0804bd8854460f9a5a882a4f0e446f69","Yamaha","X-City 250",2013,"Scooter",250
"0808b73c23695ea9e76d1d194d7737d7","American Eagle","Eagle Street Fighter",2009,"Custom / cruiser",1640
"0809bc408d8eb5aa6904637253f2eac4","Honda","Vigor 650",2000,"Naked bike",640
"080b23d538cc3966f65bed2da2382636","Yamaha","WR450F",2017,"Enduro / offroad",450
"080cf8f2c621d9b171423e53c1944905","Aprilia","Dorsoduro 900",2019,"Super motard",900
"0811c9f55dfb2b4d71c04ffb855d94d3","Hyosung","GT 250",2009,"Naked bike",250
"0818357376b97c8c819a09b5a54fd782","Honda","CB1100 Type1 ABS",2011,"Sport",1140
"0821954d2ffc8f992eab897808a23a84","Kawasaki","ZR-7 S",2001,"Allround",740
"08224a88ce02e8364e48a9e34cd50f7e","MV Agusta","Agusta F4",2018,"Sport",1000
"0822fbe8d44487deda303191a4666b3e","KTM","350 SX-F",2012,"Enduro / offroad",350
"0825147e61af0b07f669bfab2d4629a6","Suzuki","Katana",2019,"Sport",1000
"0826801b94486f9ebda68bad7eb30c25","Harley-Davidson","Softail Fat Boy 114",2019,"Custom / cruiser",1870
"0828cfe56641a90a0b2a76724e864849","Kymco","Agility Plus 300",2019,"Scooter",280
"082943ba8b4382e432ae58698a174414","Kawasaki","GPZ 305 Belt Drive",1986,"Naked bike",310
"082be83f04894d1a8e0726543a732702","Suzuki","Boulevard S83",2010,"Custom / cruiser",1360
"082fe76eb664d0ea2aa3bdd66f14acad","Kawasaki","ZRX 1200 R",2004,"Naked bike",1160
"083496c4a9a5358ce3ab303b06578c36","Kawasaki","Vulcan 2000 Classic",2007,"Custom / cruiser",2050
"08370564614b8d3a1b9811eb5674afc2","Triumph","Rocket 3 R",2020,"Custom / cruiser",2460
"083b172e91802fd481dd038f64cb203e","KTM","250 SX",2000,"Cross / motocross",250
"0841830b6735bc10418724cebd042409","Yamaha","XT 500",1990,"Trial",500
"0845a213f2cd3f2f0612c90ba34fc157","Kawasaki","ZRX 1200 S",2003,"Allround",1160
"08483389e4f777d1770fa9c4fe72773f","Kawasaki","Vulcan 500 LTD",2010,"Custom / cruiser",500
"0848c086fdca3efc749f3937fca1717d","Kawasaki","Z 1100 ST",1981,"Sport touring",1090
"084bce7f2a5402331660db9269504d58","BMW","K 1100 LT",1996,"Touring",1090
"084e5797ce1566df2892fe7f9e86fa7a","Ural","Gear Up 750",2010,"Classic",750
"085ffe2980f93fd3f63d0b428b64d9bc","Harley-Davidson","FXCWC Softail Rocker C",2010,"Custom / cruiser",1580
"0862894477ab94ec8b1e116b171e9ad9","Yamaha","Night Max",2007,"Scooter",500
"08652fa8e59b657b1573ed6b3616bd47","Kymco","Grand Dink 250",2005,"Scooter",250
"0866823dc107e3cb9a84bf11bb4a448d","TM Racing","Racing EN 300",2012,"Enduro / offroad",290
"086698b8e4f2789faab2b480fd97ed14","BMW","R 1250 RS",2021,"Enduro / offroad",1250
"086c78c8c4e4f46196528c3d08d2f6af","Suzuki","V-Strom 650XT",2021,"Super motard",650
"086da34f168f392033420d8f7394c7b5","Triumph","Thunderbird Storm",2011,"Custom / cruiser",1700
"08746316eaef435d7c4cc797b5a6d50e","Aprilia","RSV Mille SL Falco",2000,"Sport",1000
"0878b2e4a9407c01ba392730ffc82eff","KTM","Enduro 600 LC 4",1989,"Enduro / offroad",550
"087aec6df116a9ece053b93da5156e13","Triumph","Street Triple ABS",2014,"Naked bike",680
"0880cc09f7bae5a46472f97b4c70b50f","Suzuki","SV650S",2016,"Sport",650
"0881bdd2c56d849d207670a99ab8039e","Honda","SH350i",2021,"Scooter",330
"0883dce5d25c920958c28c36a264d1b3","Lifan","KPR 200",2017,"Sport",200
"0883f090d9f02a283529357800a96ac7","Yamaha","WR 426 F",2001,"Enduro / offroad",430
"0887d520c5fc94c849394ac3fe593ca1","BMW","R 850 GS",2000,"Enduro / offroad",850
"088fca14dac5cb02f93163a85c872949","Suzuki","Grass Tracker Big Boy",2016,"Allround",250
"0892f83ec385ba8809927089dde4429f","Honda","CB1000R",2023,"Naked bike",1000
"0896badb9f62f8ddcc46aea173c65c2a","Yamaha","FZ6 Fazer ABS",2006,"Naked bike",600
"08995695f1437334022a2f881e1925ad","Kawasaki","KLX 250S",2011,"Enduro / offroad",250
"089bfa29f5bfef4fa074c610624b1030","KTM","690 SMC R",2013,"Super motard",690
"089fa8b1f56a7ad0e42cd6aeb85ff90e","Moto Morini","Morini 501 New York",1989,"Custom / cruiser",510
"08a5b449cd0f5c294e2a5a6155c82bdd","Ducati","750 Sport",1989,"Sport",750
"08a5d01e4181b743d62bb967de852a2e","Husqvarna","400 WR",1986,"Cross / motocross",400
"08abeaa3996c75e45b5f6fad87d7ce83","Titan","Von Zipper Bobber",2009,"Custom / cruiser",1520
"08b4d9006b0888991c2c5f27f47a803d","Yamaha","XT 600 Ténéré",1984,"Enduro / offroad",600
"08b66dd0373230c61babc41a5abc5fa9","Suzuki","GS 850 G",1987,"Touring",840
"08b8eacf984d217519ffe31be0ebdc95","Xispa","X250R",2008,"Cross / motocross",250
"08b95f7f32aec1a26a2dbe1a447d76c9","Moto Guzzi","Guzzi V100 Mandello",2022,"Sport",1040
"08bddd9cf7c02379e896560b30b5ec19","Kawasaki","ZXR 250",1989,"Sport",250
"08c52e1f970e2942b9cecbc09a07ce48","Kawasaki","KLR 650",2022,"Super motard",650
"08c66056580efc73d08611f98af8db78","Yamaha","XT 250",1986,"Enduro / offroad",250
"08ceac3a4c7725afbd5ac835e3f1f0f1","Aprilia","Pegaso 650 Strada",2006,"Naked bike",660
"08d2c24150ca83dbac02de9a3f2621c5","Kawasaki","Z 750",1980,"Sport",740
"08da8ae468b741681763acd94326fbba","Harley-Davidson","FXSTBI Night Train",2006,"Custom / cruiser",1440
"08ed86e314ae5359c253b714d8d31e5f","Swift","Lil Drifter",2009,"Custom / cruiser",1310
"08f528f78a6d2a553f5a4a5122544d94","Kawasaki","Concours",2006,"Sport touring",1000
"08fbbea312c1221859f2e4a14e7bece3","Honda","CB 1300",2019,"Naked bike",1280
"090b939645d204fdb21256de8115da74","Suzuki","GSX-R 600",2006,"Sport",600
"090c89964b052e5030cc422356b31fc0","Kawasaki","Z250",2014,"Naked bike",250
"090eea36bea6974c14b93b6a839efd30","Piaggio","Beverly 350 ABS ASR",2020,"Scooter",350
"091717dfe0c0e76d008f20730efc8bf9","Honda","CBF 500",2006,"Naked bike",500
"091aa195537a5da3f0b3f54613dc7d2b","Suzuki","Bandit 650A",2016,"Sport",660
"091b53000b5e81ffd29f51ac30038898","Suzuki","GSX-R 750",2002,"Sport",750
"091e7e2098e1499ff0e3a5a17b8c45e0","Yamaha","FJ 1200 (reduced effect)",1990,"Sport touring",1190
"091f487d0b869fb19d6259eb0665d100","Hyosung","GT 650",2005,"Naked bike",650
"0927360223a32d8596d60cc755f815df","KTM","250 SX",2005,"Cross / motocross",250
"092b0f6a3fe50d4c586ae5a64fd574da","Yamaha","XJR1300",2018,"Classic",1250
"09340ab6c629cf4278179f3d1b14b13a","Sherco",2.9,2002,"Trial",270
"0936540f4c59e3816f4336a57675fc6b","Honda","CB 250 Nighthawk",2006,"Allround",230
"093ab77267530ac8ab357b5348d007f2","Yamaha","XJ 550 H",1981,"Classic",530
"093dfa2ebbd5f30aaad13b06fd0089bd","Suzuki","V-Strom 650X",2009,"Allround",650
"0947074fe3a731e9637ba07dca2c75f7","Aprilia","RSV4 R APRC",2013,"Sport",1000
"094d5a88d5ed9599ab79fbb1522e7506","Kawasaki","Ninja ZX-6R Monster Energy",2009,"Sport",600
"094f8ff3cc53100c3eeca376a99d645d","Suzuki","GSX650F",2009,"Sport",660
